payment_id,account_id,amount,business_date,attributed_last_channel,attributed_first_channel,attributed_agent,attributed_campaign,attribution_type,confidence
PAYMENT0018399,ACC0025690,59377.02,2026-08-05,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018400,ACC0029161,8027.94,2026-04-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018403,ACC0015943,42933.44,2026-04-01,FIELD_VISIT,FIELD_VISIT,AGT0000025,FIELD_CAMPAIGN,SINGLE_TOUCH,0.92
PAYMENT0018406,ACC0029194,144443.58,2026-01-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018408,ACC0018057,79225.78,2026-05-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018411,ACC0004988,82659.32,2026-01-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018412,ACC0025017,37169.59,2026-02-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018414,ACC0026005,99251.67,2026-05-31,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018418,ACC0014896,37295.83,2026-02-06,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018419,ACC0012200,42546.45,2026-05-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018421,ACC0011448,123282.1,2026-03-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018422,ACC0010902,133688.48,2026-03-23,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018424,ACC0014075,21915.39,2026-04-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018425,ACC0007876,27627.94,2026-03-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018429,ACC0025645,144143.07,2026-02-25,VOICE_CALL,VOICE_CALL,AGT0000799,CMP0000109,SINGLE_TOUCH,0.92
PAYMENT0018431,ACC0027417,134237.99,2026-03-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018433,ACC0012238,81624.27,2026-04-13,VOICE_CALL,VOICE_CALL,AGT0000638,CMP0000025,SINGLE_TOUCH,0.92
PAYMENT0018435,ACC0022474,84905.85,2026-08-02,VOICE_CALL,VOICE_CALL,AGT0000760,CMP0000092,SINGLE_TOUCH,0.92
PAYMENT0018436,ACC0020574,93068.82,2026-03-01,VOICE_CALL,VOICE_CALL,AGT0000007,CMP0000072,SINGLE_TOUCH,0.92
PAYMENT0018437,ACC0020829,97905.53,2026-06-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018438,ACC0028406,92389.75,2026-08-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018440,ACC0018102,131070.89,2026-03-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018442,ACC0027509,42947.25,2026-03-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018445,ACC0010118,67391.44,2026-01-01,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018447,ACC0013603,75502.85,2026-02-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018448,ACC0025066,93434.46,2026-07-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018450,ACC0029386,9585.58,2026-06-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018451,ACC0011490,115839.62,2026-06-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018455,ACC0014497,118396.73,2026-04-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018460,ACC0025817,125357.86,2026-05-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018464,ACC0025041,85554.61,2026-08-07,VOICE_CALL,VOICE_CALL,AGT0000683,CMP0000040,SINGLE_TOUCH,0.92
PAYMENT0018468,ACC0009185,45650.73,2026-05-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018470,ACC0026497,13540.47,2026-07-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018471,ACC0018548,104032.44,2026-07-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018472,ACC0004242,136467.04,2026-05-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018473,ACC0009105,69351.25,2026-07-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018475,ACC0006798,123373.45,2026-02-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018477,ACC0019920,50302.91,2026-01-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018478,ACC0006142,72742.05,2026-03-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018481,ACC0001846,15914.05,2026-01-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018482,ACC0029893,8957.02,2026-06-29,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018484,ACC0001246,94806.85,2026-02-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018485,ACC0019836,137701.92,2026-02-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018488,ACC0027382,20009.41,2026-08-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018490,ACC0028049,138462.78,2026-08-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018491,ACC0012021,3948.13,2026-07-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018496,ACC0010685,100583.0,2026-03-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018497,ACC0026037,38196.83,2026-03-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018500,ACC0005978,122871.73,2026-01-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018501,ACC0013803,32971.64,2026-07-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018502,ACC0005890,47243.3,2026-06-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018503,ACC0015531,108999.61,2026-05-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018505,ACC0028647,112437.74,2026-01-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018506,ACC0011027,46757.41,2026-05-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018508,ACC0015484,56847.55,2026-03-15,VOICE_CALL,VOICE_CALL,AGT0000555,CMP0000092,MULTI_TOUCH,0.92
PAYMENT0018510,ACC0008451,28900.41,2026-06-19,SMS,VOICE_CALL,DIGITAL_SMS,SMS_CAMPAIGN,MULTI_TOUCH,0.85
PAYMENT0018511,ACC0025175,103240.22,2026-05-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018512,ACC0016510,48615.04,2026-05-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018513,ACC0008110,35417.5,2026-03-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018514,ACC0024099,29109.01,2026-05-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018515,ACC0020421,15277.11,2026-06-22,VOICE_CALL,SMS,AGT0000960,CMP0000016,MULTI_TOUCH,0.92
PAYMENT0018517,ACC0008323,114087.92,2026-02-14,FIELD_VISIT,FIELD_VISIT,AGT0000381,FIELD_CAMPAIGN,SINGLE_TOUCH,0.92
PAYMENT0018518,ACC0001206,95029.13,2026-05-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018519,ACC0008488,82844.15,2026-07-07,VOICE_CALL,VOICE_CALL,AGT0000024,CMP0000025,SINGLE_TOUCH,0.92
PAYMENT0018520,ACC0009395,35809.6,2026-04-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018521,ACC0029276,35045.14,2026-06-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018523,ACC0029926,13700.96,2026-07-29,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018527,ACC0007637,134389.4,2026-05-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018528,ACC0006243,27458.3,2026-02-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018529,ACC0003265,92528.85,2026-07-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018531,ACC0017994,122999.11,2026-04-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018532,ACC0027971,13200.37,2026-07-04,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018533,ACC0002687,123880.55,2026-06-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018534,ACC0016252,114146.45,2026-05-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018535,ACC0013472,76999.23,2026-04-01,WHATSAPP,VOICE_CALL,DIGITAL_BOT,DIGITAL_CAMPAIGN,MULTI_TOUCH,0.85
PAYMENT0018537,ACC0020140,130491.44,2026-05-02,VOICE_CALL,VOICE_CALL,AGT0000899,CMP0000066,SINGLE_TOUCH,0.92
PAYMENT0018545,ACC0013024,95905.07,2026-04-15,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018546,ACC0027570,54345.39,2026-06-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018548,ACC0016868,26182.03,2026-04-26,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018551,ACC0000745,17617.51,2026-04-13,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018555,ACC0026605,44940.0,2026-03-04,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018556,ACC0007886,106790.72,2026-02-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018557,ACC0018235,11254.8,2026-01-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018562,ACC0007679,98561.58,2026-02-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018564,ACC0019042,15448.61,2026-06-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018566,ACC0004852,130456.53,2026-01-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018568,ACC0003240,16049.77,2026-07-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018569,ACC0026546,88290.87,2026-05-14,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018571,ACC0001234,72349.59,2026-02-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018572,ACC0027793,138975.6,2026-06-11,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018573,ACC0009525,96930.77,2026-06-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018574,ACC0028474,137848.32,2026-02-10,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0018575,ACC0016344,17464.14,2026-03-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018577,ACC0021910,37819.53,2026-07-26,VOICE_CALL,VOICE_CALL,AGT0000268,CMP0000100,SINGLE_TOUCH,0.92
PAYMENT0018578,ACC0023563,121502.54,2026-05-15,VOICE_CALL,VOICE_CALL,AGT0000767,CMP0000109,SINGLE_TOUCH,0.92
PAYMENT0018580,ACC0008953,109008.6,2026-03-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018583,ACC0022627,141596.77,2026-07-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018586,ACC0018545,103408.98,2026-06-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018588,ACC0006102,84344.59,2026-04-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018589,ACC0004816,90210.14,2026-03-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018591,ACC0005473,75285.2,2026-04-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018592,ACC0021450,57456.32,2026-03-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018595,ACC0008968,85614.52,2026-05-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018597,ACC0009009,7409.84,2026-05-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018598,ACC0027916,98053.8,2026-04-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018600,ACC0016759,59227.29,2026-03-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018602,ACC0017783,23451.73,2026-02-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018603,ACC0027234,63208.25,2026-02-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018605,ACC0009060,129344.63,2026-03-29,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018606,ACC0019767,85279.78,2026-08-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018607,ACC0021832,131072.08,2026-04-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018608,ACC0011370,44843.89,2026-03-31,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018609,ACC0016854,72822.6,2026-03-20,VOICE_CALL,VOICE_CALL,AGT0000442,CMP0000062,SINGLE_TOUCH,0.92
PAYMENT0018610,ACC0013106,140685.1,2026-03-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018613,ACC0023562,64064.44,2026-01-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018615,ACC0021739,69466.66,2026-07-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018617,ACC0015568,139126.4,2026-05-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018619,ACC0024233,110443.54,2026-01-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018623,ACC0009167,135120.83,2026-05-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018624,ACC0017190,29895.42,2026-03-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018626,ACC0027202,81132.84,2026-01-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018628,ACC0000944,31295.93,2026-05-12,VOICE_CALL,FIELD_VISIT,AGT0000111,CMP0000070,MULTI_TOUCH,0.92
PAYMENT0018629,ACC0001433,123513.0,2026-04-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018630,ACC0016396,31111.22,2026-05-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018634,ACC0005826,30418.55,2026-01-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018635,ACC0010222,110019.61,2026-01-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018637,ACC0025090,607.77,2026-02-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018639,ACC0000245,26888.29,2026-07-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018645,ACC0023776,119273.49,2026-04-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018646,ACC0026429,7456.63,2026-01-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018647,ACC0012602,26236.57,2026-04-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018648,ACC0002385,61473.04,2026-04-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018649,ACC0003748,123697.8,2026-05-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018650,ACC0021646,96289.15,2026-02-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018652,ACC0012641,64717.99,2026-03-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018653,ACC0025502,65912.22,2026-01-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018654,ACC0025907,118897.73,2026-06-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018655,ACC0011842,28362.83,2026-06-03,SMS,VOICE_CALL,DIGITAL_SMS,SMS_CAMPAIGN,MULTI_TOUCH,0.85
PAYMENT0018657,ACC0008061,90918.35,2026-06-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018658,ACC0015600,136628.71,2026-06-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018659,ACC0014442,43880.35,2026-06-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018664,ACC0014915,35435.1,2026-07-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018666,ACC0017563,87104.49,2026-03-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018668,ACC0018684,83082.69,2026-04-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0018669,ACC0025010,88605.52,2026-05-08,VOICE_CALL,VOICE_CALL,AGT0000658,CMP0000100,SINGLE_TOUCH,0.92
PAYMENT0018671,ACC0013199,30278.15,2026-06-06,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
